tenure,signup_date,last_active_days,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_usage,number_of_logins,complaints_count,customer_support_calls,late_payments,charges_per_month,tenure_group,engagement_score,Churn
59,2019-01-30,259,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,95.91,5662.33,54.6,9,3,3,0,95.97,Veteran,57.9,No
5,2023-07-07,13,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),73.79,370.02,20.0,17,2,2,0,74.0,New,39.0,No
29,2021-08-01,90,Female,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,580.89,65.2,10,2,5,0,20.03,Loyal,47.6,No
54,2019-06-03,164,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,96.44,5218.08,63.6,17,4,4,2,96.63,Veteran,51.4,No
38,2020-10-08,235,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.07,876.18,75.8,19,1,4,0,23.06,Loyal,69.3,No
6,2023-06-04,340,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.69,507.08,41.1,13,4,6,2,84.51,New,22.5,Yes
39,2020-09-28,138,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),101.67,3964.18,75.8,16,3,4,1,101.65,Loyal,49.4,No
51,2019-09-29,69,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,111.38,5682.41,94.3,19,5,4,0,111.42,Veteran,63.9,No
60,2018-12-02,40,Female,1,No,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,74.19,4452.89,84.6,20,1,0,0,74.21,Veteran,81.8,No
13,2022-11-23,130,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,260.06,33.8,12,1,2,2,20.0,Regular,41.2,Yes
1,2023-11-20,23,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.5,114.44,77.9,26,6,6,2,114.44,New,35.8,Yes
38,2020-10-23,244,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),114.55,4354.92,66.8,11,3,3,0,114.6,Loyal,52.0,Yes
8,2023-04-28,83,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.7,713.35,33.4,19,3,4,2,89.17,New,35.6,Yes
53,2019-07-30,361,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.47,1667.0,41.3,16,0,1,4,31.45,Veteran,55.4,No
44,2020-04-27,234,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.0,1055.12,58.7,14,1,2,1,23.98,Loyal,61.3,No
53,2019-07-07,255,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.74,3592.21,97.9,26,0,3,0,67.78,Veteran,74.3,No
69,2018-04-01,0,Female,1,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,98.52,6798.6,63.0,25,3,3,1,98.53,Veteran,62.1,No
36,2020-12-05,329,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,115.15,4152.53,90.6,22,3,4,0,115.35,Loyal,65.1,No
64,2018-08-25,25,Female,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.55,2213.77,70.8,18,2,3,0,34.59,Veteran,76.0,No
41,2020-07-13,17,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.66,1340.58,69.6,21,0,3,0,32.7,Loyal,74.8,No
7,2023-05-25,252,Male,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),90.14,628.07,81.9,23,3,4,1,89.72,New,48.9,No
55,2019-05-06,110,Female,0,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.03,4238.39,77.6,19,2,3,0,77.06,Veteran,71.6,No
46,2020-02-29,340,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.14,3405.22,73.9,25,6,6,0,74.03,Loyal,46.9,No
70,2018-02-09,322,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.66,6342.37,83.2,20,5,6,1,90.61,Veteran,56.5,No
9,2023-03-05,199,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.69,222.78,86.3,19,2,6,0,24.75,New,61.6,No
14,2022-10-18,190,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,63.48,886.57,22.1,16,2,3,0,63.33,Regular,51.8,No
57,2019-03-19,60,Male,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.56,4079.5,80.5,21,1,3,0,71.57,Veteran,68.8,No
2,2023-10-28,25,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.41,79.37,80.4,27,1,3,0,39.68,New,56.8,No
40,2020-08-05,4,Female,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.15,1206.71,116.5,15,4,4,0,30.17,Loyal,72.6,No
32,2021-04-03,61,Female,0,No,No,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.06,2279.92,79.3,15,3,3,2,71.25,Loyal,60.2,No
6,2023-06-18,161,Male,0,No,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,86.99,518.24,114.4,19,3,2,0,86.37,New,69.2,No
6,2023-06-12,276,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,93.12,561.01,64.3,17,2,2,0,93.5,New,48.3,No
56,2019-04-10,26,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1119.37,53.6,22,1,2,0,19.99,Veteran,68.8,No
0,2023-12-21,23,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.09,0.0,30.1,19,2,2,0,29.09,New,44.0,Yes
50,2019-10-31,137,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),111.33,5565.09,81.9,20,4,3,0,111.3,Veteran,61.8,No
49,2019-11-28,181,Male,1,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,71.3,3493.01,113.8,16,1,1,0,71.29,Veteran,75.1,No
42,2020-06-05,155,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52.17,2192.94,72.7,18,0,3,2,52.21,Loyal,55.9,No
21,2022-03-09,66,Female,0,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),75.87,1589.33,65.1,10,1,3,1,75.68,Regular,57.1,No
1,2023-11-29,26,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,119.17,121.66,68.0,13,4,5,2,121.66,New,29.4,Yes
55,2019-05-08,76,Female,0,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,68.48,3764.11,67.8,16,0,2,0,68.44,Veteran,77.5,No
4,2023-08-06,23,Male,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.86,464.59,75.9,12,6,7,1,116.15,New,32.5,Yes
11,2023-01-15,145,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.64,777.4,80.4,18,0,0,0,70.67,New,69.1,No
68,2018-04-19,361,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,111.74,7595.98,79.5,18,2,3,1,111.71,Veteran,71.4,No
11,2023-01-02,43,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),90.19,989.61,85.0,13,3,4,0,89.96,New,55.3,Yes
10,2023-02-04,46,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.69,926.09,50.7,17,3,3,0,92.61,New,46.8,Yes
70,2018-02-19,240,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.53,6205.48,46.1,15,2,3,0,88.65,Veteran,61.5,No
3,2023-09-17,3,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),110.69,337.52,40.6,23,3,2,0,112.51,New,44.3,No
6,2023-06-04,60,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.05,481.24,14.8,13,5,4,0,80.21,New,29.9,No
23,2022-01-03,237,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,89.17,2049.2,98.0,21,3,4,0,89.1,Regular,56.9,No
54,2019-06-14,274,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),108.06,5838.06,74.9,17,3,3,4,108.11,Veteran,53.2,No
62,2018-10-12,232,Female,0,No,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.21,5529.81,67.9,25,1,2,0,89.19,Veteran,79.4,No
51,2019-09-09,190,Female,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.51,3800.88,77.8,15,1,1,2,74.53,Veteran,70.5,No
70,2018-02-22,167,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,111.86,7823.89,71.7,19,4,4,0,111.77,Veteran,61.6,Yes
0,2023-12-04,25,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.02,0.0,72.0,20,1,1,0,20.02,New,55.9,No
39,2020-09-22,24,Female,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.97,2995.66,62.8,20,2,5,3,76.81,Loyal,48.4,Yes
4,2023-08-08,17,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.95,238.84,78.0,20,1,1,0,59.71,New,60.7,No
64,2018-08-07,288,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),67.42,4318.16,53.9,9,0,1,0,67.47,Veteran,65.7,No
67,2018-05-24,148,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.0,3553.25,92.5,20,4,10,0,53.03,Veteran,66.3,No
12,2022-12-07,268,Male,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,42.08,501.73,49.8,15,0,3,1,41.81,New,54.9,No
57,2019-03-06,30,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.41,5103.04,82.7,14,6,6,0,89.53,Veteran,51.5,No
40,2020-08-17,36,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.66,1305.57,54.5,14,0,1,1,32.64,Loyal,62.2,No
3,2023-09-15,13,Female,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,60.38,73.4,18,4,6,0,20.13,New,44.8,Yes
38,2020-10-16,126,Female,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.27,1188.25,46.9,11,0,3,2,31.27,Loyal,60.6,No
70,2018-03-01,191,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.25,6666.96,72.1,19,3,2,2,95.24,Veteran,64.6,No
12,2022-12-15,11,Female,0,No,No,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.23,1175.39,30.7,9,3,4,3,97.95,New,31.1,Yes
0,2023-12-11,8,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),120.0,0.0,52.6,21,6,6,0,120.0,New,30.8,Yes
70,2018-02-14,265,Male,0,No,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,70.59,4940.6,110.6,22,0,3,0,70.58,Veteran,83.0,No
21,2022-03-18,267,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.07,1769.14,43.6,14,5,6,0,84.24,Regular,37.9,Yes
23,2022-01-15,280,Female,1,Yes,No,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.91,1401.64,71.6,20,3,3,1,60.94,Regular,45.5,Yes
47,2020-01-15,130,Female,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),96.93,4552.34,83.1,22,3,7,0,96.86,Loyal,60.9,No
38,2020-10-04,245,Male,0,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.07,2849.22,97.2,20,0,5,0,74.98,Loyal,72.4,No
11,2023-01-19,74,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.44,1299.41,88.7,19,3,7,1,118.13,New,47.7,Yes
3,2023-09-25,17,Male,0,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.06,197.9,73.7,20,2,3,0,65.97,New,48.5,No
57,2019-03-31,2,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),101.07,5766.03,69.8,23,4,5,1,101.16,Veteran,56.5,No
27,2021-09-05,223,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.37,550.54,44.8,13,1,3,2,20.39,Loyal,46.0,Yes
44,2020-04-26,30,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.1,2597.9,47.5,10,2,4,2,59.04,Loyal,46.3,No
60,2018-12-19,301,Male,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.04,5048.28,66.6,18,4,3,0,84.14,Veteran,57.7,No
0,2023-12-09,20,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.94,0.0,53.2,17,4,3,0,78.94,New,40.0,Yes
60,2018-12-26,7,Male,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.16,2111.27,76.6,22,2,4,1,35.19,Veteran,65.2,No
51,2019-09-24,133,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,94.65,4817.32,45.5,17,3,2,1,94.46,Veteran,49.1,No
68,2018-04-13,327,Female,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.35,1381.77,91.3,20,4,6,1,20.32,Veteran,68.0,No
9,2023-03-15,55,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,76.64,691.37,84.4,18,0,0,0,76.82,New,68.9,No
13,2022-11-24,99,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.05,1135.7,70.1,23,5,4,1,87.36,Regular,43.7,Yes
43,2020-05-16,198,Female,1,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,83.43,3584.02,41.5,13,2,2,0,83.35,Loyal,60.2,No
66,2018-06-10,317,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.43,1480.03,89.1,22,2,1,0,22.42,Veteran,72.5,No
72,2017-12-25,70,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,98.93,7125.35,51.1,20,3,4,1,98.96,Veteran,63.9,No
21,2022-03-19,132,Female,0,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,49.53,1042.63,57.3,12,2,2,0,49.65,Regular,52.6,No
32,2021-04-23,348,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.88,3067.11,85.8,29,2,2,1,95.85,Loyal,66.1,No
6,2023-06-04,254,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,301.25,41.6,6,4,3,0,50.21,New,33.2,No
46,2020-02-19,206,Male,0,Yes,Yes,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.44,3927.98,97.9,21,6,6,0,85.39,Loyal,57.6,Yes
58,2019-02-05,132,Male,1,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,96.58,5595.57,77.9,19,4,6,1,96.48,Veteran,56.6,Yes
55,2019-05-06,290,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,77.66,4270.78,77.7,16,1,0,0,77.65,Veteran,70.8,No
15,2022-09-26,343,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.1,302.31,64.6,26,3,2,0,20.15,Regular,51.0,No
69,2018-03-04,153,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.0,1379.16,61.4,24,1,1,0,19.99,Veteran,74.3,No
4,2023-08-31,9,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.52,327.16,56.9,16,4,5,0,81.79,New,39.8,No
28,2021-08-20,74,Female,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,78.82,2203.55,76.8,19,1,2,0,78.7,Loyal,71.3,No
33,2021-03-28,307,Female,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),95.13,3134.63,56.8,6,4,6,0,94.99,Loyal,45.5,No
32,2021-04-30,164,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),109.07,3495.81,82.8,18,4,5,0,109.24,Loyal,54.1,Yes
51,2019-09-15,76,Female,0,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),92.17,4704.99,83.0,20,3,4,0,92.25,Veteran,58.9,No
38,2020-10-13,150,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),65.13,2471.23,64.5,15,3,2,0,65.03,Loyal,56.7,No
3,2023-09-14,6,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,104.68,315.14,63.1,16,5,7,2,105.05,New,36.4,Yes
7,2023-05-20,227,Female,1,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.42,435.85,71.3,19,1,1,0,62.26,New,58.8,Yes
32,2021-04-08,290,Female,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),59.16,1894.95,75.7,22,2,1,0,59.22,Loyal,66.6,No
46,2020-02-16,332,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,91.08,4197.24,93.7,28,5,5,1,91.24,Loyal,62.4,No
30,2021-06-15,50,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,68.99,2074.29,54.0,13,3,4,0,69.14,Loyal,43.7,No
16,2022-08-18,86,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),49.98,803.09,73.9,18,4,5,1,50.19,Regular,43.0,No
2,2023-10-26,14,Female,1,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.17,50.33,45.3,15,3,7,0,25.16,New,36.4,Yes
54,2019-06-13,35,Female,0,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.18,4061.79,63.9,18,2,1,1,75.22,Veteran,69.4,No
28,2021-08-07,109,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,87.9,2452.76,49.0,13,1,4,0,87.6,Loyal,56.6,No
32,2021-04-22,261,Female,1,Yes,No,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,56.93,1817.29,49.8,17,0,2,0,56.79,Loyal,61.6,No
26,2021-10-18,195,Female,0,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,76.8,1994.81,71.4,19,1,1,0,76.72,Loyal,61.6,No
10,2023-02-04,0,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.4,516.6,86.7,21,1,2,0,51.66,New,61.0,No
10,2023-02-24,53,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,200.83,29.9,21,4,5,1,20.08,New,32.6,No
2,2023-10-20,22,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,40.88,48.1,16,3,4,0,20.44,New,39.1,No
47,2020-01-23,124,Male,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,97.79,4602.58,56.4,12,3,2,1,97.93,Loyal,54.0,No
10,2023-02-20,265,Female,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.38,951.49,62.6,18,4,6,1,95.15,New,35.6,Yes
11,2023-01-18,245,Female,1,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.4,784.37,55.2,17,2,3,1,71.31,New,48.0,Yes
72,2017-12-04,301,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.43,6720.67,75.3,25,4,4,0,93.34,Veteran,65.4,No
19,2022-06-01,211,Female,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,107.44,2038.12,66.6,18,4,7,0,107.27,Regular,42.3,Yes
30,2021-06-21,33,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.29,816.66,82.6,22,1,2,0,27.22,Loyal,62.3,No
19,2022-05-07,46,Male,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.1,439.99,67.2,12,1,2,1,23.16,Regular,59.6,No
11,2023-01-29,74,Male,1,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,108.5,1188.04,66.7,16,2,2,0,108.0,New,47.7,No
0,2023-12-16,11,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,0.0,51.5,17,1,4,0,20.0,New,45.6,No
60,2018-12-27,201,Male,0,Yes,No,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),78.03,4676.11,46.5,11,1,4,0,77.94,Veteran,62.3,No
